ID,classLabelPhishing,favLabel,percentRequestUrls,URLLength,domainLabel,dotsInDomain
33131,1,1,0,-1,0,0
93053,0,1,-1,0,0,0
40229,1,1,0,0,0,0
80273,0,1,-1,0,0,0
11954,1,1,0,-1,0,0
10747,0,1,0,0,0,0
96459,1,1,0,0,0,0
67051,0,1,0,0,0,0
47670,1,1,0,0,1,0
93526,0,1,1,0,0,0
35423,1,1,0,0,0,0
71777,0,1,1,0,0,0
88915,1,1,0,1,0,0
10631,0,1,0,0,0,0
48986,1,1,1,1,0,0
29128,0,1,0,0,0,0
41673,1,1,0,0,0,0
84165,0,1,1,0,0,0
22888,1,1,0,0,1,0
99836,0,1,1,0,0,0
40394,1,1,0,0,0,0
36728,0,1,0,0,0,0
86360,1,1,0,0,0,0
14661,0,1,-1,0,0,0
68816,1,1,-1,-1,0,0
38387,0,1,1,0,0,0
55581,1,1,0,0,0,0
51676,0,1,0,0,0,0
14253,1,1,0,0,0,0
80605,0,1,1,0,0,0
26041,1,1,1,0,0,0
54942,0,1,-1,0,0,0
18665,1,1,0,0,1,0
48352,0,1,-1,0,0,0
67830,1,1,0,0,0,0
29162,0,1,0,0,0,0
63513,1,1,0,0,0,0
88773,0,1,0,0,0,0
22976,1,1,0,0,0,0
51959,0,1,0,0,0,0
64460,1,1,0,1,0,0
28017,0,1,-1,0,0,0
65727,1,1,0,0,0,0
57685,0,1,-1,0,0,0
79014,1,1,0,0,1,0
21913,0,1,-1,0,0,0
59842,1,1,0,0,0,0
75837,0,1,0,0,0,0
54912,1,1,0,0,1,0
31640,0,1,-1,0,0,0
77836,1,1,0,0,1,0
93168,0,1,0,0,0,0
76666,1,1,0,0,0,0
90306,0,1,0,0,0,0
95062,1,1,0,0,1,0
19798,0,1,1,0,0,0
66017,1,1,0,0,0,0
66366,0,0,0,0,0,0
51170,1,1,0,0,0,0
59797,0,1,0,0,0,0
34263,1,1,0,0,1,0
40159,0,1,0,0,1,0
51184,1,1,0,1,0,0
78640,0,1,1,0,0,0
69537,1,1,0,0,1,0
76278,0,1,1,0,0,0
44594,1,1,-1,1,0,0
93663,0,1,-1,0,0,0
82156,1,1,0,0,0,0
49856,0,1,0,0,0,0
26779,1,1,0,0,0,0
98517,0,1,-1,0,0,0
89734,1,1,0,-1,0,0
24138,0,1,0,0,0,0
72751,1,1,0,1,0,0
96837,0,1,-1,0,0,0
76588,1,1,0,-1,0,0
27745,0,1,1,0,0,0
94107,1,1,0,0,1,0
55447,0,1,1,0,0,0
60798,1,1,0,0,0,0
18559,0,1,1,0,1,0
92371,1,1,0,1,0,0
58113,0,1,0,0,0,0
35854,1,1,0,0,1,0
62322,0,1,1,0,0,0
35343,1,1,0,0,0,0
21308,0,0,1,0,0,0
86546,1,1,0,0,1,0
37332,0,1,0,0,0,0
70106,1,1,0,0,1,0
48349,0,1,0,0,0,0
61762,1,1,0,0,1,0
22759,0,1,1,0,1,0
73405,1,1,0,0,1,0
73391,0,1,1,0,0,0
89557,1,1,0,0,1,0
68031,0,1,1,0,0,0
47808,1,1,0,0,1,0
54906,0,1,1,0,0,0
97182,1,1,0,0,1,0
39737,0,1,-1,0,0,0
39453,1,1,0,0,1,0
88289,0,1,-1,0,0,0
85246,1,1,0,0,0,0
68485,0,1,-1,0,0,0
17441,1,1,0,0,0,0
13053,0,1,1,0,0,0
79052,1,1,0,0,0,0
25120,0,1,0,0,0,0
11009,1,1,0,0,1,0
97975,0,0,1,0,0,0
11738,1,1,0,0,1,0
33586,0,0,1,0,0,0
81904,1,1,0,0,1,0
58930,0,1,0,0,0,0
41228,1,1,0,0,1,0
38084,0,1,1,0,1,0
23361,1,1,0,0,1,0
97209,0,1,1,0,1,0
51414,1,1,0,0,0,0
98759,0,1,0,0,0,0
63858,1,1,0,0,0,0
13961,0,1,1,0,0,0
32302,1,1,0,1,1,-1
72279,0,1,1,0,0,0
43712,1,1,0,0,0,0
48258,0,1,0,0,0,0
28882,1,1,0,0,1,0
26837,0,1,-1,0,0,0
28364,1,1,0,-1,0,0
37446,0,1,-1,0,0,0
29764,1,1,0,-1,0,0
23265,0,1,1,0,0,0
30380,1,1,0,0,0,0
99034,0,1,0,0,0,0
21192,1,1,0,0,0,0
26461,0,1,1,0,0,0
77923,1,1,0,0,1,0
69817,0,0,-1,0,0,0
36547,1,1,0,0,0,0
35483,0,1,1,0,0,0
16898,1,1,0,0,0,0
75535,0,1,1,0,0,0
47597,1,1,0,0,1,0
43510,0,1,-1,0,0,0
53593,1,1,0,0,1,0
83598,0,1,0,0,0,0
52322,1,1,0,0,0,0
49289,0,1,1,0,0,0
69264,1,1,0,0,1,0
36281,0,1,-1,0,0,0
37353,1,1,0,0,1,0
91515,0,1,-1,0,1,0
49291,1,1,0,1,1,0
59658,0,0,1,0,0,0
88018,1,1,0,1,0,0
68303,0,1,1,0,0,0
67090,1,1,0,0,1,0
17225,0,1,0,0,0,0
64533,1,1,0,0,1,0
43733,0,1,-1,0,0,0
87741,1,1,0,1,1,0
38121,0,1,1,0,0,0
66574,1,1,1,-1,1,0
72429,0,1,1,0,0,0
67282,1,1,0,0,0,0
96218,0,1,1,0,0,0
73011,1,1,0,0,0,0
30237,0,1,0,0,0,0
59505,1,1,0,1,1,-1
48839,0,1,1,0,0,0
76541,1,1,0,-1,1,0
16737,0,1,-1,0,0,0
99674,1,1,0,0,0,0
48580,0,1,-1,0,0,0
63861,1,1,0,-1,0,0
87455,0,1,-1,0,0,0
66930,1,1,0,1,0,0
85517,0,1,1,0,0,0
59215,1,1,0,0,1,0
28151,0,1,1,0,0,0
36474,1,1,0,1,1,0
44945,0,1,1,0,0,0
88845,1,1,0,0,1,0
11104,0,1,0,0,0,0
75440,1,1,0,1,0,0
33713,0,1,0,0,0,0
54956,1,1,0,-1,0,0
21962,0,1,1,0,0,0
35477,1,1,0,0,1,0
87091,0,1,1,0,0,0
12009,1,1,0,1,1,-1
75060,0,1,1,0,0,0
67841,1,1,0,1,0,0
84813,0,0,0,0,0,0
92118,1,1,0,0,0,0
87320,0,1,-1,0,0,0
15875,1,1,1,-1,0,0
38783,0,1,1,0,0,0
77317,1,1,0,0,1,0
40172,0,1,-1,0,0,0
62433,1,1,0,0,0,0
94915,0,1,0,0,0,0
63378,1,1,0,0,0,0
47147,0,1,0,0,0,0
63567,1,1,0,0,1,0
85697,0,1,0,0,0,0
53373,1,1,-1,0,1,0
19508,0,1,1,0,0,0
70322,1,1,0,0,0,0
16873,0,0,0,0,0,0
22896,1,1,1,0,0,0
43430,0,0,0,0,0,0
12217,1,1,0,0,0,0
22692,0,1,-1,0,1,0
65420,1,1,0,1,0,0
38044,0,1,0,0,0,0
47842,1,1,0,-1,0,0
74783,0,1,0,0,0,0
74912,1,1,0,-1,0,0
14821,0,0,1,0,0,0
67273,1,1,0,1,1,0
68184,0,1,-1,0,0,0
48583,1,1,0,0,0,0
11878,0,1,-1,0,0,0
38773,1,1,0,0,0,0
63780,0,1,0,0,0,0
40815,1,1,0,0,0,0
46806,0,0,1,0,1,0
41621,1,1,0,1,1,0
72327,0,1,0,0,0,0
52384,1,1,0,0,0,0
30713,0,1,-1,0,0,0
40030,1,1,0,0,0,0
70853,0,1,-1,0,0,0
75255,1,1,0,1,0,0
93656,0,1,0,0,0,0
98101,1,1,1,-1,1,0
49852,0,1,0,0,0,0
55248,1,1,0,0,0,0
40586,0,1,0,0,0,0
38436,1,1,0,0,1,0
74060,0,0,1,0,0,0
81794,1,1,0,1,1,0
92493,0,1,1,0,0,0
28310,1,1,0,0,0,0
86396,0,1,0,0,0,0
64193,1,1,0,0,0,0
39013,0,1,0,0,0,0
51068,1,1,0,1,1,0
61808,0,1,0,0,0,0
20685,1,1,0,-1,1,0
55780,0,1,1,0,0,0
38974,1,1,0,1,1,0
60535,0,1,-1,0,0,0
44778,1,1,0,1,0,0
61832,0,1,-1,0,0,0
99011,1,1,0,-1,0,0
61381,0,0,-1,0,0,0
68994,1,1,0,0,1,0
38331,0,1,1,0,0,0
87177,1,1,1,-1,0,0
17218,0,1,0,0,0,0
31736,1,1,0,-1,0,0
70249,0,1,0,0,0,0
30817,1,1,0,1,0,0
66609,0,1,-1,0,0,0
27552,1,1,0,0,0,0
81494,0,1,1,0,0,0
88008,1,1,0,0,0,0
73291,0,1,1,0,0,0
74608,1,1,0,-1,0,0
14377,0,1,-1,0,0,0
27741,1,1,0,0,1,0
46776,0,1,-1,0,0,0
66263,1,1,0,0,0,0
66714,0,1,1,0,1,0
45802,1,1,0,-1,0,0
31893,0,1,0,0,0,0
16268,1,1,0,0,1,0
32313,0,1,0,0,0,0
70793,1,1,0,-1,0,0
94031,0,1,1,0,0,0
29344,1,1,0,0,0,0
17772,0,1,0,0,0,0
73769,1,1,0,-1,0,0
88457,0,1,1,0,0,0
50445,1,1,0,-1,0,0
21878,0,1,1,0,1,0
44689,1,1,0,0,0,0
11200,0,1,1,0,1,0
29235,1,1,0,1,0,0
69799,0,1,0,0,0,0
60380,1,1,0,-1,0,0
49880,0,1,-1,0,0,0
21642,1,1,0,1,1,0
51030,0,1,1,0,0,0
15080,1,1,0,0,0,0
70152,0,1,1,0,0,0
37733,1,1,0,1,0,0
97190,0,0,1,0,1,0
84002,1,1,0,1,0,0
79155,0,0,1,0,1,0
64249,1,1,0,0,0,0
37221,0,1,-1,0,0,0
51423,1,1,0,1,1,0
61414,0,1,1,0,0,0
81820,1,1,0,1,1,0
72028,0,1,1,0,0,0
93323,1,1,0,0,0,0
38291,0,0,1,0,0,0
59010,1,1,0,0,0,0
48707,0,1,1,0,1,0
21148,1,1,0,1,1,0
66763,0,1,1,0,1,0
97605,1,1,0,0,0,0
72727,0,1,0,0,0,0
38643,1,1,0,0,0,0
75471,0,1,-1,0,0,0
91476,1,1,0,-1,0,0
21211,0,0,-1,0,0,0
34447,1,1,0,-1,0,0
74276,0,1,1,0,0,0
13945,1,1,0,0,1,0
91027,0,1,1,0,0,0
79594,1,1,0,-1,0,0
42006,0,1,-1,0,0,0
49703,1,1,0,0,0,0
85786,0,1,0,0,0,0
31155,1,1,0,0,1,0
19359,0,1,-1,0,0,0
14238,1,1,0,0,1,0
83671,0,1,1,0,1,0
21860,1,1,0,0,1,0
87773,0,1,-1,0,0,0
23072,1,1,0,0,1,0
66180,0,1,-1,0,0,0
33056,1,1,0,0,0,0
61994,0,1,0,0,0,0
20081,1,1,0,0,0,0
63488,0,0,-1,0,0,0
66734,1,1,0,1,0,0
40015,0,0,1,0,0,0
98499,1,1,0,0,1,0
32875,0,1,0,0,0,0
26414,1,1,0,0,1,0
21640,0,1,-1,0,0,0
37484,1,1,0,0,1,0
57502,0,1,0,0,0,0
58588,1,1,0,0,0,0
24221,0,1,0,0,0,0
69699,1,1,0,1,0,0
48057,0,1,1,0,0,0
12421,1,1,0,0,1,0
42680,0,1,-1,0,0,0
21238,1,1,0,0,0,0
94960,0,1,1,0,0,0
17690,1,1,0,-1,0,0
40025,0,1,1,0,0,0
62763,1,1,0,-1,0,0
24340,0,1,0,0,0,0
71677,1,1,0,-1,0,0
99460,0,1,1,0,0,0
81286,1,1,0,0,0,0
53309,0,1,0,0,0,0
22294,1,1,0,-1,0,0
83322,0,0,1,0,0,0
31615,1,1,0,0,1,0
34945,0,0,1,0,0,0
56999,1,1,0,0,0,0
31538,0,1,0,0,0,0
80309,1,1,0,1,0,0
67649,0,1,0,0,0,0
67788,1,1,0,-1,0,0
84384,0,1,0,0,0,0
88805,1,1,0,1,0,0
52982,0,1,0,0,0,0
88221,1,1,0,0,0,0
65684,0,1,1,0,0,0
84712,1,1,0,0,1,0
52668,0,1,-1,0,0,0
78776,1,1,0,0,0,0
31907,0,1,0,0,0,0
51396,1,1,0,0,0,0
82120,0,0,1,0,0,0
50561,1,1,0,0,0,0
34675,0,0,0,0,1,0
79213,1,1,0,-1,0,0
92303,0,0,0,0,0,0
34238,1,1,0,0,0,0
71590,0,1,0,0,0,0
28405,1,1,0,0,1,0
66075,0,1,0,0,0,0
24022,1,1,0,0,0,0
83081,0,1,-1,0,0,0
18515,1,1,0,0,1,0
85670,0,1,-1,0,0,0
79950,1,1,0,1,0,0
19177,0,1,0,0,0,0
90128,1,1,0,1,0,0
57679,0,1,1,0,0,0
28006,1,1,0,1,1,-1
63850,0,1,1,0,0,0
68196,1,1,0,0,1,0
17766,0,1,0,0,0,0
81408,1,1,0,0,1,0
93440,0,1,0,0,0,0
97525,1,1,0,0,0,0
15707,0,1,-1,0,0,0
81068,1,1,0,0,1,0
19151,0,1,0,0,0,0
76497,1,1,0,0,0,0
62469,0,1,1,0,0,0
70928,1,1,1,1,0,1
89132,0,1,-1,0,0,0
36269,1,1,1,0,0,0
17977,0,1,1,0,0,0
21435,1,1,0,0,0,0
36062,0,1,0,0,0,0
30052,1,1,0,-1,0,0
25018,0,1,-1,0,0,0
75487,1,1,0,-1,0,0
14205,0,1,-1,0,0,0
25706,1,1,0,0,1,0
54730,0,1,0,0,0,0
62819,1,1,0,1,0,1
97655,0,1,1,0,0,0
12502,1,1,0,0,1,0
48476,0,1,1,0,0,0
91407,1,1,0,0,1,0
86955,0,1,0,0,0,0
97884,1,1,0,-1,0,0
42658,0,0,1,0,0,0
19485,1,1,1,0,0,0
73044,0,1,1,0,0,0
47694,1,1,0,0,0,0
75769,0,0,1,0,0,0
65275,1,1,1,0,0,0
41049,0,1,0,0,0,0
45687,1,1,0,0,1,0
85716,0,1,1,0,0,0
17503,1,1,0,0,1,0
15125,0,1,1,0,0,0
52376,1,1,1,-1,0,0
75296,0,0,0,0,0,0
62250,1,1,0,0,1,0
27016,0,0,0,0,0,0
68628,1,1,0,0,1,0
60827,0,1,1,0,0,0
13257,1,1,0,1,0,0
40477,0,1,-1,0,0,0
13158,1,1,1,1,1,1
78909,0,1,1,0,0,0
20431,1,1,0,-1,0,0
70315,0,1,-1,0,0,0
50982,1,1,0,-1,0,0
56808,0,1,1,0,0,0
47545,1,1,0,-1,0,0
73701,0,1,1,0,0,0
51042,1,1,0,-1,0,0
69970,0,1,0,0,0,0
10328,1,1,0,-1,0,0
83960,0,1,1,0,0,0
79930,1,1,1,1,1,1
72902,0,1,-1,0,0,0
91578,1,1,0,0,1,0
65719,0,1,1,0,0,0
60848,1,1,0,0,1,0
58934,0,1,1,0,0,0
91238,1,1,0,0,1,0
98439,0,1,-1,0,0,0
62027,1,1,0,-1,0,0
32427,0,1,1,0,1,0
78153,1,1,1,1,0,1
58727,0,1,1,0,0,0
59659,1,1,0,0,0,0
67378,0,1,-1,0,0,0
77651,1,1,0,1,1,0
61402,0,1,0,0,0,0
48581,1,1,0,0,0,0
64380,0,1,1,0,0,0
93261,1,1,0,0,0,0
62017,0,1,1,0,0,0
55661,1,1,0,0,1,0
65839,0,1,1,0,0,0
62397,1,1,0,1,1,-1
55454,0,1,1,0,0,0
68407,1,1,1,0,0,0
40307,0,1,1,0,0,0
26959,1,1,0,0,1,0
93072,0,1,0,0,0,0
53432,1,1,0,1,0,0
87855,0,1,0,0,0,0
19085,1,1,0,0,0,0
43904,0,1,1,0,0,0
47521,1,1,0,0,0,0
62967,0,1,1,0,0,0
34272,1,1,0,1,0,1
36072,0,1,0,0,0,0
62689,1,1,0,-1,0,0
42767,0,1,-1,0,0,0
48447,1,1,0,0,0,0
36854,0,1,0,0,0,0
98080,1,1,0,0,0,0
37873,0,1,1,0,0,0
85471,1,1,0,1,1,0
54767,0,0,1,0,0,0
40680,1,1,0,0,0,0
88532,0,1,-1,0,0,0
16303,1,1,0,0,0,0
61993,0,1,0,0,0,0
86332,1,1,1,-1,1,0
13614,0,1,-1,0,0,0
55683,1,1,0,-1,0,0
56342,0,1,1,0,0,0
62549,1,1,1,0,1,0
38897,0,0,1,0,1,0
66385,1,1,1,0,1,0
78249,0,1,1,0,0,0
29550,1,1,1,0,1,0
58215,0,1,1,0,1,0
67384,1,1,0,1,0,0
97777,0,1,0,0,0,0
37862,1,1,0,-1,0,0
76766,0,1,0,0,0,0
63139,1,1,0,0,1,0
91449,0,1,0,0,0,0
30171,1,1,0,0,0,0
70502,0,1,0,0,0,0
31995,1,1,0,-1,0,0
26234,0,1,0,0,1,0
78809,1,1,1,0,0,0
93190,0,1,1,0,0,0
79568,1,1,0,-1,0,0
94841,0,1,0,0,0,0
37841,1,1,0,0,0,0
12413,0,0,0,0,0,0
47762,1,1,1,0,0,0
73519,0,1,-1,0,0,0
52758,1,1,0,1,0,0
39315,0,1,0,0,1,0
11212,1,1,1,0,1,0
87197,0,1,0,0,0,0
29043,1,1,0,1,1,0
64741,0,1,0,0,0,0
22929,1,1,0,1,0,0
85928,0,1,0,0,0,0
57542,1,1,0,1,0,0
89322,0,0,0,0,0,0
25768,1,1,0,1,0,0
35661,0,1,0,0,0,0
18519,1,1,1,1,0,1
33042,0,1,-1,0,0,0
70717,1,1,0,1,1,0
72981,0,1,1,0,0,0
89276,1,1,0,0,1,0
43736,0,1,1,0,0,0
71024,1,1,0,0,0,0
95853,0,1,0,0,0,0
22959,1,1,0,0,1,0
86451,0,1,1,0,0,0
48987,1,1,0,0,1,0
82677,0,1,0,0,0,0
77427,1,1,0,0,1,0
41928,0,0,1,0,0,0
58615,1,1,0,1,0,0
89644,0,1,0,0,0,0
85760,1,1,0,1,0,0
74873,0,0,1,0,0,0
76143,1,1,1,0,0,0
54280,0,1,0,0,0,0
38129,1,1,0,0,0,0
53079,0,1,1,0,0,0
77903,1,1,1,0,0,0
81789,0,1,1,0,0,0
93835,1,1,0,0,0,0
86733,0,1,0,0,0,0
48866,1,1,0,1,0,0
90938,0,1,0,0,0,0
37616,1,1,1,0,0,1
46757,0,1,0,0,0,0
25071,1,1,1,-1,1,1
25381,0,1,0,0,0,0
22487,1,1,1,-1,1,1
95226,0,1,0,0,0,0
17252,1,1,0,1,1,0
58014,0,1,0,0,0,0
92880,1,1,0,1,1,0
33359,0,1,1,0,0,0
16004,1,1,0,-1,0,0
97811,0,1,1,0,0,0
90279,1,1,0,0,0,0
69850,0,1,1,0,0,0
22603,1,1,0,1,0,0
66098,0,1,1,0,0,0
61660,1,1,0,0,0,0
61812,0,1,1,0,0,0
19446,1,1,0,-1,0,0
50223,0,1,1,0,0,0
81316,1,1,0,0,1,0
52598,0,1,1,0,0,0
58626,1,1,0,-1,0,0
55637,0,1,0,0,0,0
43830,1,1,1,1,0,1
38835,0,1,-1,0,0,0
65736,1,1,0,1,0,0
68652,0,1,1,0,0,0
42789,1,1,0,-1,0,0
72840,0,1,0,0,0,0
92978,1,1,0,0,0,0
85274,0,1,0,0,0,0
76141,1,1,0,-1,0,0
14645,0,1,0,0,0,0
81663,1,1,0,0,0,0
87513,0,1,1,0,0,0
32381,1,1,0,0,1,0
34228,0,1,-1,0,0,0
54162,1,1,0,1,0,0
52964,0,1,1,0,0,0
72334,1,1,0,0,0,0
72027,0,1,1,0,0,0
62771,1,1,1,1,1,1
68981,0,1,1,0,0,0
67585,1,1,0,1,0,0
63076,0,1,1,0,0,0
29800,1,1,1,0,0,0
92111,0,1,1,0,0,0
32213,1,1,0,-1,0,0
15444,0,1,1,0,0,0
22267,1,1,0,1,0,0
90774,0,1,1,0,0,0
74724,1,1,0,0,0,0
87959,0,1,0,0,0,0
71767,1,1,1,0,0,0
26832,0,1,-1,0,0,0
84487,1,1,1,-1,1,1
73320,0,1,-1,0,0,0
62317,1,1,1,-1,0,1
54002,0,0,1,0,1,0
86201,1,1,0,-1,0,0
56123,0,1,0,0,0,0
41139,1,1,0,0,1,0
40246,0,1,1,0,0,0
54694,1,1,0,0,1,0
57186,0,1,0,0,0,0
52115,1,1,0,0,0,0
85227,0,1,0,0,0,0
13051,1,1,0,0,1,0
34656,0,1,0,0,0,0
32941,1,1,1,-1,0,0
97336,0,1,0,0,0,0
41077,1,1,0,0,1,0
67606,0,1,0,0,0,0
24792,1,1,0,0,1,0
98809,0,1,0,0,0,0
45729,1,1,1,1,0,1
61923,0,1,0,0,0,0
78467,1,1,1,1,0,1
23583,0,1,1,0,0,0
44074,1,1,1,-1,0,1
18797,0,1,0,0,0,0
18434,1,1,1,1,0,1
54136,0,1,1,0,0,0
48710,1,1,0,0,0,0
40066,0,1,-1,0,0,0
48041,1,1,0,-1,1,0
78280,0,1,0,0,0,0
35629,1,1,0,-1,1,0
14141,0,0,1,0,0,0
30754,1,1,1,0,0,0
36642,0,1,0,0,0,0
72937,1,1,0,1,1,0
56049,0,1,-1,0,0,0
12099,1,1,-1,0,0,0
13342,0,1,0,0,0,0
32416,1,1,0,1,0,0
83269,0,1,0,0,0,0
62470,1,1,0,1,1,1
98869,0,1,0,0,0,0
94644,1,1,0,1,0,-1
80409,0,1,1,0,0,0
69971,1,1,0,0,0,0
92705,0,1,1,0,0,0
90253,1,1,-1,0,0,0
76595,0,1,-1,0,1,0
72749,1,1,0,-1,1,0
44125,0,1,1,0,0,0
70175,1,1,0,1,1,-1
88477,0,1,0,0,0,0
15837,1,1,0,-1,1,0
27755,0,1,0,0,0,0
82811,1,1,0,0,0,0
48345,0,1,1,0,0,0
63870,1,1,0,1,0,0
49464,0,1,-1,0,0,0
76591,1,1,0,1,0,0
28157,0,1,0,0,0,0
66225,1,1,0,1,1,0
87752,0,1,1,0,0,0
51107,1,1,0,-1,1,0
43534,0,1,-1,0,0,0
64119,1,1,0,-1,1,0
41513,0,1,0,0,0,0
38012,1,1,0,0,1,0
77344,0,1,0,0,0,0
31689,1,1,0,-1,0,0
57431,0,1,0,0,0,0
30120,1,1,0,0,1,0
38278,0,1,0,0,0,0
17072,1,1,0,1,0,1
27447,0,1,1,0,0,0
83977,1,1,0,0,1,0
53318,0,1,1,0,0,0
97715,1,1,0,0,1,0
52734,0,1,0,0,0,0
19932,1,1,1,0,0,0
96537,0,1,1,0,0,0
94162,1,1,0,0,1,0
46332,0,1,0,0,0,0
62187,1,1,0,-1,0,0
82334,0,0,1,0,0,0
87713,1,1,0,1,0,0
30208,0,1,0,0,0,0
79483,1,1,1,1,1,1
54642,0,1,-1,0,0,0
79271,1,1,0,0,0,0
33355,0,1,-1,0,0,0
77998,1,1,0,1,0,0
12582,0,1,0,0,0,0
61451,1,1,1,-1,1,0
22261,0,1,0,0,0,0
27800,1,1,0,0,1,0
58910,0,1,-1,0,0,0
24476,1,1,0,0,1,0
44547,0,1,1,0,0,0
88731,1,1,0,0,0,0
72563,0,1,1,0,0,0
63840,1,1,1,1,1,1
59093,0,1,0,0,0,0
67762,1,1,1,1,1,1
16673,0,1,0,0,0,0
63906,1,1,1,1,1,1
47585,0,1,1,0,0,0
74044,1,1,1,1,1,1
79166,0,1,1,0,0,0
81937,1,1,1,-1,0,0
42585,0,1,0,0,0,0
72103,1,1,0,-1,1,0
67636,0,1,1,0,0,0
19716,1,1,0,-1,1,0
20086,0,1,-1,0,0,0
43755,1,1,0,1,0,0
60345,0,1,1,0,0,0
56740,1,1,0,0,0,0
66595,0,1,1,0,0,0
88762,1,1,0,0,1,0
11004,0,1,0,0,1,0
23493,1,1,0,1,0,0
11593,0,1,-1,0,0,0
51927,1,1,0,0,0,0
24978,0,1,-1,0,0,0
27468,1,1,0,-1,1,0
97925,0,1,1,0,0,0
57711,1,1,0,0,1,0
22885,0,1,0,0,0,0
11700,1,1,0,0,0,0
96138,0,1,0,0,0,0
60787,1,1,-1,0,0,0
87654,0,1,1,0,0,0
72624,1,1,1,0,0,0
34700,0,1,-1,0,0,0
22977,1,1,0,1,1,-1
94393,0,1,0,0,0,0
30574,1,1,1,0,0,0
50940,0,1,0,0,1,0
47871,1,1,1,-1,1,1
46286,0,1,1,0,1,0
56271,1,1,1,0,0,0
69768,0,1,0,0,0,0
89638,1,1,1,0,0,0
75379,0,1,1,0,0,0
52062,1,1,0,1,0,0
48615,0,1,1,0,0,0
12795,1,1,0,1,0,0
15689,0,1,0,0,0,0
45954,1,1,1,0,0,0
99199,0,1,0,0,0,0
85125,1,1,0,-1,0,0
53168,0,1,0,0,0,0
22863,1,1,0,-1,1,0
60495,0,1,1,0,0,0
77785,1,1,0,-1,1,0
67698,0,1,0,0,0,0
28271,1,1,0,0,1,0
25137,0,1,-1,0,0,0
99396,1,1,0,-1,0,0
97567,0,1,-1,0,0,0
78835,1,1,0,0,1,0
90335,0,1,1,0,0,0
45361,1,1,0,0,0,0
68241,0,1,1,0,0,0
53016,1,1,0,1,0,0
73975,0,1,0,0,0,0
73624,1,1,0,0,1,0
48252,0,1,0,0,1,0
17098,1,1,0,1,1,0
75694,0,1,0,0,1,0
67471,1,1,1,-1,1,1
15476,0,1,0,0,0,0
82085,1,1,1,-1,1,1
98604,0,1,1,0,0,0
49542,1,1,1,1,1,1
13696,0,1,0,0,0,0
46858,1,1,1,0,1,0
36207,0,1,0,0,0,0
94445,1,1,1,0,0,0
98333,0,1,0,0,0,0
86775,1,1,1,0,0,0
73371,0,0,-1,0,0,0
96196,1,1,0,-1,0,0
19567,0,1,1,0,0,0
78310,1,1,1,0,0,0
25260,0,1,0,0,0,0
40454,1,1,0,0,0,0
49569,0,1,0,0,0,0
83295,1,1,-1,1,0,1
26795,0,1,1,0,1,0
14478,1,1,0,0,1,0
31251,0,1,1,0,1,0
38418,1,1,0,0,1,0
72806,0,1,-1,0,0,0
73280,1,1,0,0,1,0
19630,0,1,-1,0,0,0
59649,1,1,1,0,1,0
36305,0,1,-1,0,0,0
20415,1,1,0,0,1,0
68133,0,1,0,0,0,0
62828,1,1,1,-1,1,0
51723,0,1,0,0,0,0
62241,1,1,0,0,0,0
54343,0,1,-1,0,0,0
15433,1,1,1,0,0,0
41046,0,1,-1,0,0,0
91231,1,1,1,-1,1,0
89012,0,1,-1,0,0,0
18914,1,1,1,-1,1,0
27429,0,1,-1,0,0,0
53885,1,1,1,-1,1,0
67927,0,1,0,0,0,0
60765,1,1,1,0,0,0
39532,0,1,-1,0,0,0
43018,1,1,1,-1,1,0
12684,0,1,-1,0,0,0
42895,1,1,0,0,0,0
26045,0,1,-1,0,0,0
56823,1,1,0,-1,1,0
80679,0,1,1,0,0,0
88873,1,1,1,-1,1,0
23829,0,1,1,0,0,0
40841,1,1,0,-1,0,0
59696,0,1,0,0,0,0
18251,1,1,1,0,0,0
44779,0,1,0,0,0,0
34639,1,1,1,-1,1,0
53317,0,1,1,0,0,0
24420,1,1,0,0,0,0
99791,0,1,0,0,0,0
51382,1,1,0,0,0,0
64412,0,1,0,0,0,0
56523,1,1,-1,0,1,0
23210,0,1,0,0,0,0
75693,1,1,-1,0,1,0
34161,0,1,1,0,0,0
66796,1,1,0,1,0,0
59991,0,1,0,0,0,0
51391,1,1,0,1,0,0
48742,0,1,0,0,1,0
57013,1,1,0,1,1,-1
38143,0,1,0,0,0,0
50425,1,1,1,0,0,0
59421,0,1,1,0,0,0
18287,1,1,0,1,0,0
96792,0,1,-1,0,0,0
47671,1,1,0,0,1,0
25262,0,1,1,0,0,0
30094,1,1,0,0,1,0
27787,0,1,0,0,0,0
86114,1,1,0,0,1,0
95082,0,1,0,0,0,0
37630,1,1,0,0,0,0
86707,0,1,1,0,0,0
11637,1,1,0,1,0,0
27969,0,1,1,0,0,0
75553,1,1,0,-1,0,0
25942,0,1,1,0,0,0
78922,1,1,0,1,0,0
63510,0,0,-1,0,0,0
60317,1,1,1,-1,1,0
49976,0,1,0,0,0,0
88488,1,1,1,-1,1,0
81790,0,1,0,0,0,0
63794,1,1,1,-1,1,0
11495,0,1,-1,0,0,0
60303,1,1,0,0,1,0
44373,0,1,-1,0,0,0
26756,1,1,0,0,1,0
29817,0,0,1,0,1,0
43966,1,1,0,1,0,0
51452,0,1,0,0,1,0
85481,1,1,1,0,0,0
58259,0,1,0,0,1,0
70075,1,1,0,0,0,0
90017,0,1,-1,0,0,0
60930,1,1,0,1,0,0
36480,0,1,1,0,0,0
